timestamp,open,low,high,close,volume
2001-06-18,643.0,643.0,666.0,666.0,946632.0
2001-06-19,690.0,666.0,690.0,666.0,399327.0
2001-06-20,666.0,666.0,857.0,857.0,17183693.0
2001-06-21,881.0,881.0,1000.0,1000.0,39328288.0
2001-06-22,1000.0,905.0,1000.0,929.0,12055924.0
2001-06-25,929.0,881.0,929.0,929.0,2537122.0
2001-06-26,905.0,881.0,905.0,905.0,1480294.0
2001-06-27,905.0,881.0,905.0,905.0,1547461.0
2001-06-28,881.0,857.0,881.0,881.0,1054729.0
2001-06-29,881.0,881.0,952.0,905.0,7513766.0
2001-07-02,929.0,905.0,952.0,952.0,1886968.0
2001-07-03,952.0,952.0,1071.0,1071.0,14372655.0
2001-07-04,1071.0,1071.0,1214.0,1214.0,15679785.0
2001-07-05,1214.0,1119.0,1214.0,1167.0,12302552.0
2001-07-06,1167.0,1143.0,1357.0,1333.0,24816576.0
2001-07-09,1310.0,1310.0,1572.0,1500.0,33199838.0
2001-07-10,1500.0,1381.0,1500.0,1405.0,34258765.0
2001-07-11,1405.0,1405.0,1524.0,1476.0,20568272.0
2001-07-12,1476.0,1429.0,1500.0,1429.0,12804205.0
2001-07-13,1453.0,1453.0,1691.0,1596.0,69358691.0
2001-07-16,1596.0,1596.0,1691.0,1667.0,23755549.0
2001-07-17,1667.0,1643.0,1691.0,1667.0,13654810.0
2001-07-18,1667.0,1643.0,1691.0,1667.0,17803412.0
2001-07-19,1667.0,1596.0,1953.0,1953.0,133371321.0
2001-07-20,1977.0,1881.0,2000.0,1881.0,46508844.0
2001-07-23,2000.0,1810.0,2048.0,1810.0,46452697.0
2001-07-24,1810.0,1667.0,1858.0,1667.0,31393679.0
2001-07-25,1667.0,1572.0,1762.0,1667.0,54414592.0
2001-07-26,1667.0,1596.0,1738.0,1619.0,26669961.0
2001-07-27,1596.0,1596.0,1667.0,1643.0,15642529.0
2001-07-30,1643.0,1643.0,1691.0,1643.0,12332987.0
2001-07-31,1643.0,1310.0,1643.0,1429.0,48742666.0
2001-08-01,1405.0,1405.0,1548.0,1524.0,51534813.0
2001-08-02,1548.0,1453.0,1572.0,1476.0,25098886.0
2001-08-03,1453.0,1357.0,1476.0,1476.0,14828655.0
2001-08-06,1453.0,1405.0,1476.0,1429.0,4834438.0
2001-08-07,1405.0,1381.0,1453.0,1429.0,5190737.0
2001-08-08,1429.0,1429.0,1476.0,1453.0,8827717.0
2001-08-09,1476.0,1333.0,1500.0,1333.0,24150679.0
2001-08-10,1381.0,1381.0,1453.0,1429.0,14237797.0
2001-08-13,1453.0,1453.0,1548.0,1500.0,32362351.0
2001-08-14,1500.0,1500.0,1548.0,1500.0,22899697.0
2001-08-15,1500.0,1429.0,1500.0,1453.0,7371561.0
2001-08-16,1429.0,1381.0,1476.0,1429.0,16555578.0
2001-08-17,1429.0,1429.0,1429.0,1429.0,0.0
2001-08-20,1453.0,1405.0,1500.0,1453.0,6163607.0
2001-08-21,1453.0,1405.0,1524.0,1500.0,16423343.0
2001-08-22,1500.0,1500.0,1524.0,1500.0,10160035.0
2001-08-23,1500.0,1476.0,1548.0,1548.0,12848808.0
2001-08-24,1548.0,1500.0,1572.0,1524.0,25922205.0
2001-08-27,1524.0,1310.0,1548.0,1310.0,50974914.0
2001-08-28,1310.0,1262.0,1405.0,1381.0,36466875.0
2001-08-29,1405.0,1238.0,1405.0,1262.0,40089162.0
2001-08-30,1262.0,1167.0,1262.0,1262.0,21793543.0
2001-08-31,1262.0,1214.0,1262.0,1238.0,4305499.0
2001-09-03,1238.0,1191.0,1238.0,1214.0,3248671.0
2001-09-04,1191.0,1191.0,1262.0,1262.0,9723450.0
2001-09-05,1238.0,1214.0,1262.0,1238.0,4012169.0
2001-09-06,1262.0,1214.0,1262.0,1262.0,5675598.0
2001-09-07,1262.0,1214.0,1262.0,1238.0,1362227.0
2001-09-10,1214.0,1191.0,1214.0,1214.0,1363277.0
2001-09-11,1238.0,1191.0,1238.0,1214.0,270766.0
2001-09-12,1095.0,1071.0,1167.0,1119.0,8700730.0
2001-09-13,1143.0,1095.0,1143.0,1095.0,1903235.0
2001-09-14,1095.0,1000.0,1095.0,1024.0,5933246.0
2001-09-17,1000.0,881.0,1000.0,905.0,7376808.0
2001-09-18,929.0,929.0,1024.0,952.0,9705609.0
2001-09-19,952.0,952.0,1048.0,1048.0,10558313.0
2001-09-20,1024.0,1000.0,1238.0,1214.0,44783495.0
2001-09-21,1214.0,1191.0,1286.0,1238.0,37177899.0
2001-09-24,1238.0,1238.0,1238.0,1238.0,0.0
2001-09-25,1238.0,1167.0,1262.0,1214.0,12533438.0
2001-09-26,1191.0,1119.0,1214.0,1143.0,5455732.0
2001-09-27,1119.0,1119.0,1167.0,1119.0,6097490.0
2001-09-28,1119.0,1119.0,1119.0,1119.0,0.0
2001-10-01,1119.0,1071.0,1119.0,1095.0,1077818.0
2001-10-02,1048.0,1000.0,1048.0,1000.0,3521012.0
2001-10-03,1048.0,929.0,1048.0,1000.0,8105149.0
2001-10-04,1024.0,1000.0,1119.0,1119.0,14848071.0
2001-10-05,1119.0,1071.0,1119.0,1095.0,12898133.0
2001-10-08,1024.0,929.0,1048.0,1048.0,13113277.0
2001-10-09,1048.0,1048.0,1191.0,1191.0,30672160.0
2001-10-10,1167.0,1167.0,1214.0,1191.0,25123024.0
2001-10-11,1214.0,1143.0,1238.0,1167.0,14290796.0
2001-10-12,1167.0,1119.0,1167.0,1119.0,12960577.0
2001-10-15,1119.0,1119.0,1119.0,1119.0,0.0
2001-10-16,1119.0,1071.0,1143.0,1095.0,4381062.0
2001-10-17,1095.0,1071.0,1191.0,1191.0,20595559.0
2001-10-18,1191.0,1143.0,1191.0,1167.0,25314555.0
2001-10-19,1143.0,1119.0,1167.0,1143.0,13080743.0
2001-10-22,1143.0,1095.0,1167.0,1167.0,17226197.0
2001-10-23,1167.0,1048.0,1167.0,1071.0,25052709.0
2001-10-24,1071.0,929.0,1095.0,952.0,56645266.0
2001-10-25,952.0,929.0,976.0,952.0,9935970.0
2001-10-26,952.0,929.0,952.0,952.0,9893466.0
2001-10-29,929.0,905.0,952.0,905.0,4546880.0
2001-10-30,905.0,905.0,929.0,929.0,6187221.0
2001-10-31,929.0,905.0,976.0,976.0,16130013.0
2001-11-01,976.0,929.0,976.0,929.0,2473104.0
2001-11-02,952.0,929.0,952.0,952.0,2472579.0
2001-11-05,929.0,881.0,929.0,905.0,7760394.0
2001-11-06,905.0,857.0,905.0,905.0,3545674.0
2001-11-07,881.0,809.0,905.0,833.0,9181393.0
2001-11-08,833.0,762.0,833.0,809.0,4834438.0
2001-11-09,809.0,809.0,809.0,809.0,0.0
2001-11-12,809.0,786.0,809.0,809.0,2019203.0
2001-11-13,786.0,786.0,809.0,809.0,1095659.0
2001-11-14,809.0,809.0,881.0,857.0,11853374.0
2001-11-15,857.0,833.0,857.0,857.0,2377601.0
2001-11-16,857.0,833.0,857.0,857.0,1679171.0
2001-11-19,857.0,833.0,905.0,905.0,9760707.0
2001-11-20,905.0,905.0,1000.0,952.0,32956883.0
2001-11-21,952.0,929.0,976.0,952.0,10812813.0
2001-11-22,929.0,905.0,929.0,929.0,2487797.0
2001-11-23,905.0,905.0,929.0,929.0,2142517.0
2001-11-26,929.0,905.0,929.0,929.0,497979.0
2001-11-27,905.0,905.0,905.0,905.0,685836.0
2001-11-28,905.0,881.0,929.0,905.0,6374028.0
2001-11-29,905.0,881.0,905.0,905.0,533136.0
2001-11-30,905.0,881.0,905.0,905.0,3517863.0
2001-12-03,905.0,881.0,905.0,905.0,988612.0
2001-12-04,905.0,881.0,905.0,905.0,1421523.0
2001-12-05,881.0,881.0,905.0,905.0,330062.0
2001-12-06,905.0,881.0,929.0,905.0,4155948.0
2001-12-07,905.0,905.0,929.0,929.0,1765753.0
2001-12-10,905.0,905.0,905.0,905.0,306973.0
2001-12-11,881.0,881.0,905.0,881.0,851654.0
2001-12-12,881.0,857.0,881.0,881.0,2276851.0
2001-12-13,881.0,857.0,881.0,881.0,467019.0
2001-12-14,881.0,881.0,881.0,881.0,0.0
2001-12-17,881.0,881.0,881.0,881.0,0.0
2001-12-18,881.0,881.0,881.0,881.0,0.0
2001-12-19,857.0,857.0,905.0,905.0,951880.0
2001-12-20,881.0,881.0,905.0,905.0,503751.0
2001-12-21,881.0,881.0,905.0,905.0,437633.0
2001-12-24,905.0,905.0,905.0,905.0,0.0
2001-12-25,905.0,905.0,905.0,905.0,0.0
2001-12-26,881.0,857.0,881.0,881.0,230886.0
2001-12-27,881.0,857.0,881.0,857.0,76612.0
2001-12-28,881.0,881.0,881.0,881.0,666421.0
2001-12-31,881.0,881.0,881.0,881.0,0.0
2002-01-01,881.0,881.0,881.0,881.0,0.0
2002-01-02,857.0,857.0,881.0,857.0,17316.0
2002-01-03,857.0,857.0,857.0,857.0,0.0
2002-01-04,881.0,857.0,905.0,881.0,2742821.0
2002-01-07,881.0,881.0,929.0,929.0,2709762.0
2002-01-08,905.0,881.0,929.0,881.0,2838324.0
2002-01-09,905.0,905.0,952.0,952.0,6550866.0
2002-01-10,929.0,929.0,976.0,976.0,14861189.0
2002-01-11,976.0,952.0,1024.0,1000.0,18580029.0
2002-01-14,1000.0,976.0,1071.0,1071.0,26602269.0
2002-01-15,1071.0,1071.0,1143.0,1143.0,27721542.0
2002-01-16,1143.0,1048.0,1167.0,1071.0,21428323.0
2002-01-17,1071.0,1024.0,1071.0,1024.0,6802217.0
2002-01-18,1048.0,1024.0,1071.0,1048.0,4122890.0
2002-01-21,1071.0,1048.0,1095.0,1048.0,1775198.0
2002-01-22,1048.0,1024.0,1048.0,1048.0,1796188.0
2002-01-23,1048.0,1048.0,1071.0,1071.0,3090724.0
2002-01-24,1071.0,1071.0,1119.0,1095.0,13325797.0
2002-01-25,1095.0,1048.0,1095.0,1071.0,2266356.0
2002-01-28,1071.0,1000.0,1071.0,1024.0,6126875.0
2002-01-29,1000.0,1000.0,1071.0,1048.0,9072247.0
2002-01-30,1071.0,1048.0,1071.0,1048.0,1425721.0
2002-01-31,1048.0,1048.0,1048.0,1048.0,0.0
2002-02-01,1071.0,1048.0,1071.0,1071.0,3851074.0
2002-02-04,1071.0,1048.0,1071.0,1048.0,320092.0
2002-02-05,1048.0,1048.0,1071.0,1048.0,2435322.0
2002-02-06,1071.0,1048.0,1071.0,1048.0,2910738.0
2002-02-07,1048.0,1000.0,1048.0,1024.0,3916142.0
2002-02-08,1024.0,1000.0,1071.0,1048.0,5207004.0
2002-02-11,1048.0,1024.0,1048.0,1024.0,144828.0
2002-02-12,1024.0,1024.0,1024.0,1024.0,0.0
2002-02-13,1048.0,1024.0,1048.0,1024.0,407723.0
2002-02-14,1048.0,1048.0,1048.0,1048.0,15742.0
2002-02-15,1048.0,1048.0,1071.0,1071.0,4359023.0
2002-02-18,1071.0,1071.0,1119.0,1095.0,8382212.0
2002-02-19,1095.0,1048.0,1119.0,1048.0,7335354.0
2002-02-20,1048.0,1048.0,1119.0,1095.0,11991381.0
2002-02-21,1119.0,1119.0,1167.0,1167.0,12169793.0
2002-02-22,1167.0,1167.0,1167.0,1167.0,0.0
2002-02-25,1167.0,1119.0,1167.0,1167.0,10766111.0
2002-02-26,1167.0,1167.0,1286.0,1262.0,22056963.0
2002-02-27,1286.0,1262.0,1310.0,1310.0,18772084.0
2002-02-28,1310.0,1286.0,1357.0,1310.0,19301023.0
2002-03-01,1310.0,1310.0,1333.0,1333.0,8512873.0
2002-03-04,1333.0,1262.0,1333.0,1286.0,5525522.0
2002-03-05,1286.0,1262.0,1286.0,1262.0,4309173.0
2002-03-06,1262.0,1262.0,1286.0,1286.0,2488321.0
2002-03-07,1286.0,1262.0,1310.0,1262.0,2864561.0
2002-03-08,1262.0,1238.0,1310.0,1238.0,2652041.0
2002-03-11,1262.0,1262.0,1262.0,1262.0,698955.0
2002-03-12,1262.0,1262.0,1286.0,1286.0,1732170.0
2002-03-13,1286.0,1286.0,1310.0,1286.0,5166599.0
2002-03-14,1286.0,1286.0,1357.0,1357.0,7594051.0
2002-03-15,1357.0,1357.0,1357.0,1357.0,0.0
2002-03-18,1333.0,1333.0,1405.0,1405.0,11279307.0
2002-03-19,1381.0,1357.0,1405.0,1381.0,3542001.0
2002-03-20,1381.0,1381.0,1429.0,1429.0,7392551.0
2002-03-21,1429.0,1429.0,1572.0,1500.0,21971430.0
2002-03-22,1524.0,1476.0,1524.0,1476.0,9418051.0
2002-03-25,1476.0,1476.0,1500.0,1476.0,1276170.0
2002-03-26,1500.0,1476.0,1500.0,1476.0,208846.0
2002-03-27,1476.0,1405.0,1476.0,1453.0,3753997.0
2002-03-28,1453.0,1453.0,1524.0,1524.0,5874475.0
2002-03-29,1524.0,1524.0,1524.0,1524.0,0.0
2002-04-01,1524.0,1524.0,1691.0,1691.0,12775869.0
2002-04-02,1691.0,1596.0,1715.0,1619.0,11386879.0
2002-04-03,1619.0,1572.0,1619.0,1596.0,1157578.0
2002-04-04,1596.0,1596.0,1643.0,1619.0,8122465.0
2002-04-05,1619.0,1619.0,1667.0,1667.0,7450272.0
2002-04-08,1667.0,1643.0,1786.0,1738.0,17079794.0
2002-04-09,1738.0,1715.0,1786.0,1738.0,6340970.0
2002-04-10,1738.0,1738.0,1858.0,1834.0,21631922.0
2002-04-11,1834.0,1834.0,1905.0,1834.0,13366202.0
2002-04-12,1834.0,1834.0,1929.0,1905.0,7126507.0
2002-04-15,1929.0,1929.0,2024.0,2024.0,11988232.0
2002-04-16,2048.0,2024.0,2167.0,2120.0,30025680.0
2002-04-17,2143.0,1905.0,2143.0,1905.0,11575261.0
2002-04-18,1905.0,1715.0,1929.0,1786.0,11836057.0
2002-04-19,1738.0,1667.0,1762.0,1691.0,9405457.0
2002-04-22,1691.0,1691.0,1786.0,1762.0,9163027.0
2002-04-23,1762.0,1762.0,1834.0,1810.0,7620813.0
2002-04-24,1834.0,1786.0,1881.0,1881.0,6980104.0
2002-04-25,1881.0,1810.0,1881.0,1834.0,3410291.0
2002-04-26,1834.0,1762.0,1834.0,1786.0,2434798.0
2002-04-29,1762.0,1643.0,1762.0,1643.0,5651460.0
2002-04-30,1667.0,1667.0,1762.0,1738.0,9751786.0
2002-05-01,1762.0,1691.0,1762.0,1691.0,4890586.0
2002-05-02,1715.0,1691.0,1762.0,1762.0,5932197.0
2002-05-03,1762.0,1762.0,1858.0,1810.0,11619864.0
2002-05-06,1834.0,1786.0,1834.0,1786.0,1478195.0
2002-05-07,1762.0,1762.0,1810.0,1810.0,1616202.0
2002-05-08,1834.0,1810.0,1858.0,1810.0,6386622.0
2002-05-09,1810.0,1810.0,1810.0,1810.0,0.0
2002-05-10,1810.0,1786.0,1834.0,1786.0,2011332.0
2002-05-13,1786.0,1762.0,1810.0,1762.0,2105785.0
2002-05-14,1762.0,1715.0,1786.0,1715.0,2968984.0
2002-05-15,1738.0,1738.0,1786.0,1786.0,2854066.0
2002-05-16,1762.0,1738.0,1762.0,1738.0,1117698.0
2002-05-17,1738.0,1715.0,1762.0,1715.0,907277.0
2002-05-20,1715.0,1691.0,1715.0,1691.0,1134490.0
2002-05-21,1691.0,1691.0,1738.0,1715.0,1239438.0
2002-05-22,1715.0,1643.0,1762.0,1643.0,6724555.0
2002-05-23,1643.0,1524.0,1643.0,1572.0,7138051.0
2002-05-24,1572.0,1572.0,1643.0,1572.0,6537748.0
2002-05-27,1596.0,1596.0,1643.0,1619.0,1627746.0
2002-05-28,1619.0,1619.0,1667.0,1643.0,6658963.0
2002-05-29,1643.0,1619.0,1667.0,1667.0,2083746.0
2002-05-30,1643.0,1643.0,1738.0,1738.0,10408762.0
2002-05-31,1738.0,1715.0,1929.0,1881.0,25448889.0
2002-06-03,1929.0,1929.0,2048.0,2024.0,33129523.0
2002-06-04,2000.0,1881.0,2000.0,1881.0,9029218.0
2002-06-05,1881.0,1881.0,1953.0,1953.0,6584450.0
2002-06-06,1929.0,1881.0,1929.0,1929.0,2522954.0
2002-06-07,1905.0,1905.0,1929.0,1929.0,1342812.0
2002-06-10,1905.0,1905.0,1929.0,1929.0,2454213.0
2002-06-11,1929.0,1881.0,1929.0,1905.0,1574747.0
2002-06-12,1881.0,1881.0,1929.0,1929.0,2851442.0
2002-06-13,1929.0,1905.0,2120.0,2120.0,19394427.0
2002-06-14,2120.0,2000.0,2120.0,2048.0,17787670.0
2002-06-17,1929.0,1929.0,2072.0,2048.0,2457362.0
2002-06-18,2024.0,2024.0,2072.0,2048.0,3905647.0
2002-06-19,2048.0,1953.0,2048.0,1953.0,4652878.0
2002-06-20,1953.0,1929.0,2072.0,2024.0,11375860.0
2002-06-21,2024.0,1953.0,2024.0,1977.0,1302407.0
2002-06-24,1977.0,1929.0,1977.0,1929.0,1612529.0
2002-06-25,1929.0,1881.0,1929.0,1905.0,2151962.0
2002-06-26,1905.0,1810.0,1905.0,1810.0,2037044.0
2002-06-27,1834.0,1834.0,1929.0,1905.0,6414958.0
2002-06-28,1929.0,1858.0,1929.0,1881.0,2028123.0
2002-07-01,1858.0,1738.0,1881.0,1762.0,3590802.0
2002-07-02,1738.0,1667.0,1786.0,1762.0,6213458.0
2002-07-03,1762.0,1715.0,1810.0,1762.0,5999888.0
2002-07-04,1786.0,1786.0,1881.0,1881.0,6430176.0
2002-07-05,1881.0,1810.0,1905.0,1810.0,7820739.0
2002-07-08,1858.0,1810.0,1881.0,1810.0,2459985.0
2002-07-09,1834.0,1738.0,1858.0,1762.0,2321978.0
2002-07-10,1762.0,1738.0,1786.0,1786.0,958701.0
2002-07-11,1715.0,1691.0,1762.0,1715.0,4139157.0
2002-07-12,1715.0,1691.0,1762.0,1738.0,6767584.0
2002-07-15,1738.0,1715.0,1762.0,1738.0,3463290.0
2002-07-16,1738.0,1715.0,1786.0,1715.0,6350415.0
2002-07-17,1715.0,1691.0,1762.0,1738.0,3702047.0
2002-07-18,1762.0,1762.0,1810.0,1786.0,5360754.0
2002-07-19,1786.0,1762.0,1834.0,1834.0,5646213.0
2002-07-22,1810.0,1738.0,1810.0,1762.0,5603184.0
2002-07-23,1738.0,1715.0,1786.0,1786.0,2741246.0
2002-07-24,1762.0,1643.0,1762.0,1643.0,6584450.0
2002-07-25,1715.0,1643.0,1738.0,1667.0,12469945.0
2002-07-26,1643.0,1596.0,1667.0,1619.0,3546724.0
2002-07-29,1619.0,1572.0,1691.0,1667.0,9145710.0
2002-07-30,1738.0,1691.0,1762.0,1715.0,15779486.0
2002-07-31,1738.0,1691.0,1738.0,1738.0,3211414.0
2002-08-01,1738.0,1691.0,1738.0,1715.0,6021927.0
2002-08-02,1667.0,1667.0,1691.0,1667.0,1825049.0
2002-08-05,1667.0,1643.0,1691.0,1667.0,547829.0
2002-08-06,1643.0,1524.0,1643.0,1548.0,6223428.0
2002-08-07,1596.0,1572.0,1619.0,1572.0,6928680.0
2002-08-08,1596.0,1524.0,1596.0,1548.0,3335778.0
2002-08-09,1548.0,1548.0,1596.0,1572.0,2761711.0
2002-08-12,1572.0,1548.0,1572.0,1572.0,1315000.0
2002-08-13,1548.0,1548.0,1596.0,1572.0,1306605.0
2002-08-14,1572.0,1548.0,1572.0,1572.0,342655.0
2002-08-15,1572.0,1548.0,1596.0,1548.0,1513877.0
2002-08-16,1548.0,1548.0,1596.0,1572.0,2386522.0
2002-08-19,1572.0,1548.0,1596.0,1572.0,1367475.0
2002-08-20,1596.0,1596.0,1643.0,1619.0,7222010.0
2002-08-21,1619.0,1619.0,1643.0,1643.0,6173053.0
2002-08-22,1667.0,1619.0,1691.0,1643.0,9455308.0
2002-08-23,1643.0,1643.0,1643.0,1643.0,0.0
2002-08-26,1596.0,1596.0,1619.0,1596.0,507424.0
2002-08-27,1596.0,1548.0,1596.0,1572.0,755102.0
2002-08-28,1572.0,1524.0,1572.0,1548.0,2991548.0
2002-08-29,1548.0,1524.0,1572.0,1548.0,2342443.0
2002-08-30,1524.0,1524.0,1572.0,1572.0,1060501.0
2002-09-02,1548.0,1548.0,1548.0,1548.0,525265.0
2002-09-03,1524.0,1453.0,1524.0,1476.0,3254968.0
2002-09-04,1429.0,1381.0,1429.0,1381.0,3829035.0
2002-09-05,1405.0,1405.0,1476.0,1429.0,7557844.0
2002-09-06,1429.0,1405.0,1453.0,1429.0,2403838.0
2002-09-09,1429.0,1405.0,1453.0,1405.0,1178568.0
2002-09-10,1429.0,1405.0,1429.0,1429.0,561472.0
2002-09-11,1429.0,1405.0,1429.0,1429.0,2424303.0
2002-09-12,1429.0,1381.0,1429.0,1429.0,599778.0
2002-09-13,1405.0,1381.0,1405.0,1405.0,230886.0
2002-09-16,1381.0,1357.0,1381.0,1357.0,1066798.0
2002-09-17,1381.0,1357.0,1405.0,1405.0,2993647.0
2002-09-18,1357.0,1310.0,1357.0,1333.0,1655557.0
2002-09-19,1333.0,1214.0,1333.0,1238.0,4249352.0
2002-09-20,1191.0,1119.0,1191.0,1167.0,6996896.0
2002-09-23,1167.0,1167.0,1214.0,1191.0,4483387.0
2002-09-24,1143.0,1143.0,1167.0,1167.0,1232091.0
2002-09-25,1143.0,1143.0,1191.0,1191.0,2206535.0
2002-09-26,1191.0,1167.0,1238.0,1191.0,3973863.0
2002-09-27,1214.0,1167.0,1214.0,1191.0,2247990.0
2002-09-30,1143.0,1095.0,1167.0,1119.0,3805421.0
2002-10-01,1095.0,1071.0,1119.0,1119.0,576690.0
2002-10-02,1119.0,1071.0,1119.0,1071.0,1366950.0
2002-10-03,1071.0,1071.0,1095.0,1095.0,1308704.0
2002-10-04,1095.0,1095.0,1095.0,1095.0,0.0
2002-10-07,1071.0,1024.0,1071.0,1024.0,1864929.0
2002-10-08,1000.0,1000.0,1071.0,1071.0,3681058.0
2002-10-09,1071.0,1000.0,1071.0,1048.0,3692077.0
2002-10-10,1024.0,1000.0,1048.0,1048.0,2342968.0
2002-10-11,1071.0,1000.0,1071.0,1024.0,1646637.0
2002-10-14,1000.0,905.0,1000.0,905.0,4719520.0
2002-10-15,905.0,809.0,905.0,905.0,13698363.0
2002-10-16,952.0,905.0,976.0,976.0,33098038.0
2002-10-17,952.0,929.0,976.0,976.0,12599556.0
2002-10-18,976.0,976.0,1024.0,976.0,14213659.0
2002-10-21,976.0,976.0,1024.0,1000.0,15808872.0
2002-10-22,1024.0,976.0,1048.0,976.0,10544145.0
2002-10-23,976.0,976.0,1000.0,976.0,7117062.0
2002-10-24,1000.0,976.0,1000.0,976.0,383060.0
2002-10-25,976.0,952.0,976.0,976.0,1182241.0
2002-10-28,976.0,976.0,1000.0,1000.0,2016579.0
2002-10-29,1000.0,976.0,1024.0,1000.0,7000569.0
2002-10-30,1024.0,1024.0,1095.0,1095.0,25204884.0
2002-10-31,1095.0,1095.0,1167.0,1167.0,15348149.0
2002-11-01,1167.0,1167.0,1214.0,1214.0,13430745.0
2002-11-04,1238.0,1214.0,1262.0,1262.0,5587442.0
2002-11-05,1262.0,1191.0,1262.0,1191.0,6524629.0
2002-11-06,1214.0,1214.0,1238.0,1214.0,8679740.0
2002-11-07,1191.0,1167.0,1191.0,1167.0,3109090.0
2002-11-08,1143.0,1143.0,1167.0,1167.0,1755258.0
2002-11-11,1143.0,1119.0,1167.0,1119.0,2451065.0
2002-11-12,1143.0,1143.0,1191.0,1191.0,3204593.0
2002-11-13,1191.0,1191.0,1286.0,1262.0,12872946.0
2002-11-14,1262.0,1238.0,1262.0,1262.0,3019359.0
2002-11-15,1286.0,1238.0,1286.0,1262.0,2909164.0
2002-11-18,1214.0,1167.0,1214.0,1167.0,3470112.0
2002-11-19,1167.0,1167.0,1214.0,1191.0,2053836.0
2002-11-20,1214.0,1191.0,1214.0,1214.0,1932621.0
2002-11-21,1214.0,1191.0,1214.0,1191.0,387783.0
2002-11-22,1214.0,1214.0,1238.0,1214.0,2927005.0
2002-11-25,1238.0,1214.0,1262.0,1214.0,4313371.0
2002-11-26,1214.0,1191.0,1214.0,1214.0,547829.0
2002-11-27,1191.0,1191.0,1214.0,1214.0,361546.0
2002-11-28,1214.0,1191.0,1214.0,1214.0,685311.0
2002-11-29,1214.0,1191.0,1214.0,1191.0,280211.0
2002-12-02,1191.0,1191.0,1191.0,1191.0,0.0
2002-12-03,1214.0,1214.0,1262.0,1262.0,1635617.0
2002-12-04,1238.0,1238.0,1333.0,1310.0,8061071.0
2002-12-05,1310.0,1310.0,1310.0,1310.0,0.0
2002-12-06,1310.0,1310.0,1310.0,1310.0,0.0
2002-12-09,1310.0,1310.0,1310.0,1310.0,0.0
2002-12-10,1310.0,1310.0,1310.0,1310.0,0.0
2002-12-11,1286.0,1286.0,1405.0,1381.0,8477190.0
2002-12-12,1381.0,1333.0,1381.0,1357.0,5038563.0
2002-12-13,1333.0,1310.0,1333.0,1333.0,324814.0
2002-12-16,1333.0,1262.0,1333.0,1262.0,2331949.0
2002-12-17,1310.0,1262.0,1333.0,1286.0,3484280.0
2002-12-18,1286.0,1286.0,1405.0,1357.0,10986502.0
2002-12-19,1381.0,1381.0,1572.0,1572.0,21065727.0
2002-12-20,1619.0,1572.0,1667.0,1596.0,11638230.0
2002-12-23,1619.0,1548.0,1619.0,1548.0,1675498.0
2002-12-24,1548.0,1548.0,1548.0,1548.0,0.0
